date,sku,type,sz,wght
30/12/19,TM,procure,80,182.9
30/12/19,TM,sold,80,182.85
30/12/19,TM,procure,80,183.45
30/12/19,TM,procure,80,184.1
31/12/19,TM,procure,80,184.15
31/12/19,TM,sold,80,185.05
31/12/19,TM,sold,80,185.9
31/12/19,TM,procure,80,186
31/12/19,TM,sold,160,185.35
31/12/19,TM,sold,80,187.05
31/12/19,TM,procure,80,187.05
1/1/20,TM,procure,80,185
02/01/20,TM,sold,80,186.45
02/01/20,TM,sold,80,187.9
02/01/20,TM,procure,80,188.05
02/01/20,TM,procure,80,188.8
02/01/20,TM,sold,80,188.9
02/01/20,TM,procure,80,189.05
02/01/20,TM,sold,80,189.9
02/01/20,TM,sold,80,189.9
02/01/20,TM,procure,80,190
02/01/20,TM,procure,10,190.05
02/01/20,TM,procure,70,190.05
02/01/20,TM,sold,80,190.9
02/01/20,TM,sold,80,190.9
02/01/20,TM,procure,80,191.05
02/01/20,TM,procure,80,191.05
02/01/20,TM,procure,80,192.1
02/01/20,TM,sold,80,192
02/01/20,TM,sold,80,192
02/01/20,TM,procure,80,192.6
02/01/20,TM,sold,80,192.9
02/01/20,TM,sold,80,192.9
02/01/20,TM,procure,80,193
02/01/20,TM,sold,80,192.95
03/01/20,TM,procure,80,191.45
03/01/20,TM,procure,80,192.05
03/01/20,TM,sold,80,191.9
03/01/20,TM,sold,80,194.1
03/01/20,TM,procure,5,193.5
03/01/20,TM,procure,5,193.5
03/01/20,TM,procure,70,193.5
03/01/20,TM,procure,80,191.75
03/01/20,TM,procure,12,191.05
03/01/20,TM,procure,68,191.05
03/01/20,TM,procure,80,190.05
03/01/20,TM,sold,80,190.95
03/01/20,TM,procure,40,190.05
03/01/20,TM,procure,40,190.05
03/01/20,TM,sold,80,190.95
09/01/20,TM,sold,80,189.9
10/01/20,TM,sold,80,194.95
15/01/20,TM,procure,80,194.7
15/01/20,TM,sold,80,199.85
16/01/20,TM,procure,80,198.95
17/01/20,GPE,procure,30,318.25
20/01/20,TM,sold,1,199.95
20/01/20,TM,sold,79,199.95
20/01/20,TM,procure,80,195.1
20/01/20,TM,procure,80,195.1
22/01/20,TM,procure,40,189.9
12/03/20,TM,procure,80,89.95
15/04/20,TM,procure,20,75
16/04/20,PLD,procure,2,1477.05
16/04/20,TCS,procure,2,1719.35
16/04/20,INY,procure,3,625.35
17/04/20,TCS,sold,2,1832.1
17/04/20,TM,sold,100,75.5
21/04/20,HND,procure,10,106.9
21/04/20,RLE,procure,1,1221.2
22/04/20,RLE,sold,1,1340
23/04/20,PLD,sold,2,1559.95
23/04/20,GRS,procure,10,164.35
24/04/20,I-C,procure,10,181.95
24/04/20,INY,sold,3,669.4
24/04/20,BDT,procure,1,2085
28/04/20,TM,sold,100,77.5
29/04/20,AXB,procure,4,435.3
29/04/20,HND,sold,10,115.7
29/04/20,BDT,sold,1,2186.3
29/04/20,RLO,procure,3,613.25
30/04/20,GPE,procure,10,222.9
30/04/20,AXB,sold,4,452.8
30/04/20,RLO,sold,3,639
30/04/20,TM,sold,50,88.1
30/04/20,SPA,procure,5,463.75
06/05/20,I-C,procure,2,163
07/05/20,RLO,procure,2,601
07/05/20,RLO,procure,2,601
11/05/20,TM,procure,50,84.1
11/05/20,I-C,procure,1,159.05
13/05/20,GPE,procure,1,182.6
13/05/20,TM,procure,1,88.35
13/05/20,GRS,procure,1,158.5
13/05/20,TM,procure,1,88.4
14/05/20,TM,procure,1,83.85
14/05/20,GPE,procure,1,184.2
15/05/20,TM,procure,1,83.75
15/05/20,GPE,procure,1,183.15
15/05/20,TM,procure,1,83.5
19/05/20,GPE,procure,1,180.7
21/05/20,GPE,procure,1,183.6
21/05/20,RLO,sold,4,628.5
21/05/20,TM,procure,1,84.25
22/05/20,I-C,sold,13,186.75
22/05/20,TM,procure,1,82.25
22/05/20,GPE,procure,1,179.4
22/05/20,M-M,procure,1,402.5
22/05/20,CLI,procure,1,123.35
22/05/20,NGC,procure,1,76.3
22/05/20,G-L,procure,1,85.3
22/05/20,I-CO,procure,1,73.25
22/05/20,BPCL,procure,1,313.6
22/05/20,CPL,procure,1,615.15
27/05/20,GRS,sold,10,172.75
27/05/20,TM,procure,1,85.75
27/05/20,GPE,procure,1,182.5
27/05/20,I-C,procure,1,189.7
28/05/20,TM,procure,1,85.05
28/05/20,GPE,procure,1,181.9
29/05/20,CPL,procure,2,644.2
29/05/20,CPL,procure,1,644.35
29/05/20,CPL,procure,1,644.4
29/05/20,TM,procure,1,85.35
29/05/20,M-M,sold,1,445
01/06/20,TM,procure,7,89.65
01/06/20,GPE,procure,1,186.5
02/06/20,TM,procure,7,91.35
02/06/20,GPE,procure,1,192.85
03/06/20,TM,procure,8,100.3
03/06/20,GPE,procure,1,197.25
08/06/20,GPE,procure,3,217.95
08/06/20,TM,procure,2,117.75
08/06/20,TM,procure,1,117.75
08/06/20,CLI,procure,1,147.7
08/06/20,NGC,procure,3,92.4
08/06/20,SPA,sold,5,492.85
08/06/20,TM,sold,212,116
08/06/20,BPCL,sold,1,395.6
08/06/20,ZL,procure,10,197.3
08/06/20,NGC,procure,1,91
08/06/20,I-C,procure,1,199.5
08/06/20,I-CO,procure,1,93.85
08/06/20,GRS,procure,1,180.9
08/06/20,G-L,procure,1,105.75
08/06/20,TM,procure,10,114.95
08/06/20,TM,procure,10,114
09/06/20,TM,procure,10,115
09/06/20,TM,procure,10,114
09/06/20,GPE,procure,3,204.85
09/06/20,ZL,procure,1,193.1
09/06/20,TM,procure,10,112.95
09/06/20,TM,procure,10,111.9
09/06/20,TM,procure,10,111
10/06/20,TM,procure,10,109.85
10/06/20,TM,procure,10,109
10/06/20,TM,procure,10,110
10/06/20,TM,procure,50,110.1
10/06/20,GPE,procure,10,196.4
10/06/20,GPE,procure,3,196.45
10/06/20,GRS,sold,2,194.5
11/06/20,TM,procure,100,109.75
11/06/20,GPE,procure,10,196.5
11/06/20,GPE,procure,20,196.55
11/06/20,ZL,procure,1,183.55
11/06/20,TM,procure,10,107.95
11/06/20,TM,procure,10,107
11/06/20,TM,procure,10,105.95
12/06/20,TM,procure,10,99.4
12/06/20,TM,procure,10,99.55
12/06/20,TM,procure,10,99.55
12/06/20,TM,procure,10,99.8
12/06/20,TM,procure,10,100.45
12/06/20,TM,procure,10,100.5
12/06/20,NGC,procure,1,83.8
17/06/20,TM,procure,1,93.5
17/06/20,GPE,procure,1,184.9
17/06/20,ZL,procure,1,164.9
17/06/20,I-C,procure,1,183.3
18/06/20,NGC,procure,1,83.65
18/06/20,GPE,procure,1,188.85
18/06/20,I-C,procure,1,186.9
18/06/20,TM,procure,1,96
18/06/20,ZL,procure,1,171.55
18/06/20,GPE,procure,1,187.65
19/06/20,GPE,procure,1,191.7
19/06/20,NGC,procure,1,85.7
19/06/20,ZL,procure,1,175.3
19/06/20,I-C,procure,1,184.75
22/06/20,CPL,sold,4,688.45
29/06/20,TM,procure,1,100
29/06/20,TM,procure,1,99.1
29/06/20,ZL,procure,1,169
30/06/20,TM,procure,1,97.9
03/07/20,I-C,sold,5,207.3
03/07/20,I-CO,procure,1,88.15
03/07/20,CLI,procure,1,133.85
06/07/20,FDC,procure,4,268.9
07/07/20,FDC,procure,6,264.2
07/07/20,JSHR,procure,20,70.8
07/07/20,JSHR,procure,40,70
09/07/20,NGC,procure,1,81.15
10/07/20,FDC,procure,10,243.95
10/07/20,NGC,procure,1,79.1
13/07/20,JSHR,procure,60,75
21/07/20,ZL,procure,1,153.1
21/07/20,GPE,procure,2,177.25
22/07/20,CLPL,procure,1,1389.55
24/07/20,GPE,procure,4,173.35
27/07/20,I-C,procure,10,197.65
30/07/20,NGC,procure,13,79.55
31/07/20,ICB,procure,4,346.45
31/07/20,CPL,sold,1,721.75
31/07/20,FDC,sold,20,300
04/08/20,TM,sold,348,112.85
04/08/20,CLI,procure,1,129.25
06/08/20,CLI,procure,1,129.25
07/08/20,CLPL,sold,1,1456.25
07/08/20,NGC,procure,2,78.6
10/08/20,B-L,procure,30,107.2
10/08/20,BHTL,procure,5,562.4
10/08/20,BHTL,procure,1,562.6
10/08/20,DBR,procure,6,522
11/08/20,I-C,sold,10,205.5
11/08/20,ICB,sold,4,366.35
11/08/20,DRRY,procure,1,4600.75
12/08/20,B-L,sold,30,110.5
12/08/20,GMLTD,procure,50,42.75
13/08/20,CSTRD,procure,25,121
13/08/20,BHTL,procure,2,534.8
13/08/20,DBR,procure,2,497.5
14/08/20,INDL,procure,24,99
14/08/20,INDL,procure,76,99
14/08/20,INDL,procure,100,96
14/08/20,LBU,procure,3,985
17/08/20,CLI,procure,22,133.25
17/08/20,GPE,procure,6,178.9
18/08/20,GMLTD,sold,50,47.45
19/08/20,LBU,sold,3,1010
19/08/20,GPE,sold,20,195
19/08/20,JKTR,procure,50,61.5
19/08/20,ZL,sold,10,198.7
19/08/20,ZL,sold,7,198.65
20/08/20,ENGRN,procure,4,75.05
20/08/20,ENGRN,procure,36,75
20/08/20,BHTL,procure,2,528.85
20/08/20,I-CO,procure,130,88.55
21/08/20,N-C,procure,30,102.2
24/08/20,CLI,sold,27,140
24/08/20,G-L,sold,2,102.7
24/08/20,SBN,procure,5,200.1
25/08/20,GRPLY,procure,30,94
26/08/20,ENGRN,procure,15,70.3
27/08/20,GPE,sold,25,210.15
27/08/20,BHTL,procure,2,510
31/08/20,TTPR,procure,50,61.5
31/08/20,FDRLK,procure,50,61
31/08/20,SBN,sold,5,223.1
31/08/20,ENGRN,procure,40,69.15
31/08/20,GPE,procure,10,200.1
31/08/20,GPE,procure,16,200.1
31/08/20,N-C,procure,20,95.65
04/09/20,FDRLK,procure,30,54.6
04/09/20,FDRLK,procure,20,54.6
09/09/20,GPE,procure,8,179.95
09/09/20,GPE,procure,22,180
11/09/20,NGC,procure,28,73.15
14/09/20,MSTK,procure,5,842.1
14/09/20,MSTK,procure,5,839.1
17/09/20,DRRY,sold,1,4830
22/09/20,NGC,procure,30,70.1
22/09/20,JSHR,sold,39,81.05
22/09/20,JSHR,sold,50,81.05
22/09/20,JSHR,sold,31,81.05
28/09/20,GPE,sold,20,190.4
28/09/20,GPE,sold,9,193.4
29/09/20,BHTL,procure,5,434.7
06/10/20,GPE,sold,20,200.2
15/10/20,MSTK,sold,10,829.6
19/10/20,GPE,procure,20,189.9
20/10/20,DBR,sold,8,527.4
22/10/20,JKTR,sold,50,64.5
22/10/20,GPE,procure,20,180
26/10/20,GPE,procure,20,178
29/10/20,TTPR,procure,50,53.05
29/10/20,NGC,procure,40,64.95
29/10/20,GRPLY,procure,28,81.8
29/10/20,GRPLY,procure,12,81.85
02/11/20,KTK,procure,2,1573.4
02/11/20,BHTL,sold,5,453.05
02/11/20,LSJ,procure,200,58.5
02/11/20,LSJ,procure,19,58.55
02/11/20,LSJ,procure,31,58.45
05/11/20,KTK,sold,2,1651.4
05/11/20,FDH,procure,2,2095.65
10/11/20,FDH,sold,2,2271
10/11/20,GRPLY,sold,3,92.55
10/11/20,GRPLY,sold,67,92.5
10/11/20,INDL,sold,58,113
10/11/20,INDL,sold,142,113
13/11/20,HNDVR,procure,2,2197.9
17/11/20,FDRLK,sold,50,58
18/11/20,TTPR,sold,50,58.3
19/11/20,GPE,sold,2,190.3
19/11/20,GPE,sold,38,190.25
19/11/20,GPE,sold,2,200
19/11/20,GPE,sold,38,200
19/11/20,GPE,sold,40,210
19/11/20,GPE,sold,18,207
19/11/20,LSJ,sold,210,65.15
19/11/20,LSJ,sold,40,65.1
19/11/20,TTPR,sold,50,59.9
19/11/20,FDRLK,sold,50,59
19/11/20,NGC,sold,123,73.05
23/11/20,DIA,procure,100,10.34
23/11/20,ENGRN,sold,95,73.45
23/11/20,CSTRD,sold,25,124.35
25/11/20,N-C,procure,10,94.35
25/11/20,DIA,procure,50,9.85
25/11/20,DIA,procure,50,9.8
26/11/20,UTMC,procure,6,540
26/11/20,LKAM,procure,1,2832.8
26/11/20,VMT,procure,2,2215
26/11/20,LKAM,procure,1,2824.45
26/11/20,N-C,procure,1,94
26/11/20,I-CO,procure,1,85.3
26/11/20,N-C,procure,1,93.9
27/11/20,I-CO,procure,1,85.2
27/11/20,I-C,procure,15,194.6
27/11/20,N-C,procure,9,92.95
27/11/20,N-C,procure,10,91.95
07/12/20,I-CO,sold,135,91.4
07/12/20,N-C,sold,81,100
07/12/20,DIA,procure,100,9.66
09/12/20,DIA,procure,100,9.48
10/12/20,HFCC,procure,2,2805.7
10/12/20,UJS,procure,500,3.33
10/12/20,UJS,procure,500,3.33
10/12/20,I-C,sold,15,204.35
10/12/20,HNDVR,sold,2,2309.15
11/12/20,VMT,sold,2,2323.15
14/12/20,UTMC,sold,6,565.55
14/12/20,UJS,procure,500,2.94
14/12/20,BHRTFG,procure,6,546.9
14/12/20,SHPS,procure,30,89.25
14/12/20,I-C,procure,30,216.35
14/12/20,LKAM,sold,2,2926.3
15/12/20,BHTL,procure,2,499.4
15/12/20,MJC,procure,3,990.35
16/12/20,MJSC,sold,3,989.5
16/12/20,MJSCMTHFN,procure,3,1212.8
16/12/20,MNPRM,procure,20,175.25
16/12/20,BRTA,procure,1,3753.75
17/12/20,DIA,sold,400,10.15
18/12/20,DIA,procure,410,9.8
18/12/20,HFCC,sold,1,2860
18/12/20,HFCC,sold,1,2859.05
21/12/20,BHTL,procure,13,499.9
22/12/20,UJS,procure,373,2.6
22/12/20,UJS,procure,127,2.6
22/12/20,I-C,procure,5,200.55
22/12/20,I-C,procure,25,200.6
22/12/20,SHPS,procure,10,78.7
22/12/20,MNPRM,procure,10,159.8
22/12/20,BHRTFG,procure,4,498.15
22/12/20,INFTH,procure,1000,4.54
22/12/20,DIA,procure,200,9.39
22/12/20,INFTH,sold,1000,4.98
23/12/20,DIA,sold,410,10.2
23/12/20,DIA,sold,200,10.51
23/12/20,BHRTFG,procure,1,541.7
23/12/20,BHRTFG,sold,10,540.95
23/12/20,BHRTFG,sold,1,540.95
24/12/20,BHTL,sold,15,521.4
24/12/20,SHPS,sold,40,91.95
24/12/20,DIA,procure,200,10
24/12/20,INFTH,procure,600,5.48
24/12/20,ASHPMN,procure,30,98.2
28/12/20,UJS,procure,500,2.85
28/12/20,SPA,procure,1,591.5
28/12/20,SPA,procure,5,591.45
28/12/20,BHTL,sold,12,524
28/12/20,DIA,sold,200,10.5
28/12/20,I-CO,procure,40,91.5
29/12/20,INFTH,sold,600,5.91
29/12/20,I-C,sold,60,213
29/12/20,SBRD,procure,5,844.1
30/12/20,STLH,procure,20,181.3
30/12/20,ASHPMN,sold,30,102.8
30/12/20,INY,procure,3,1252.35
30/12/20,BHTL,procure,27,516
30/12/20,BRTA,procure,1,3577.6
1/1/21,LLPTB,procure,1,2401.2
01/01/21,ADGS,procure,20,377
01/01/21,DYNP,procure,16,257.35
01/01/21,DYNP,procure,14,257.45
01/01/21,I-C,procure,15,210.65
04/01/21,STLH,sold,20,187.7
04/01/21,MJSCMTHFN,sold,3,1252.25
04/01/21,SBRD,sold,5,869.8
04/01/21,CMNND,procure,6,593.8
04/01/21,TNPT,procure,20,176.95
04/01/21,B-EL,procure,100,39.65
04/01/21,UJS,sold,500,2.82
04/01/21,INY,sold,3,1284.95
05/01/21,CMNND,sold,1,616.55
05/01/21,CMNND,sold,5,616.5
05/01/21,DFBK,procure,2,1428
05/01/21,UJS,sold,1000,3.15
06/01/21,BHTL,sold,27,524.1
06/01/21,FRTS,procure,1,164.8
06/01/21,FRTS,procure,19,164.85
06/01/21,SLF,procure,30,105.25
06/01/21,MNPRM,sold,30,175.2
06/01/21,I-CO,sold,40,94.9
06/01/21,KLPTR,procure,10,330.95
06/01/21,UJS,sold,1000,3.46
07/01/21,GPE,procure,7,320.9
07/01/21,GPE,procure,3,320.8
07/01/21,TNPT,sold,20,185.35
07/01/21,TTPR,procure,40,82.05
07/01/21,DYNP,sold,15,273.45
07/01/21,B-L,procure,3,132.4
07/01/21,B-L,procure,22,132.45
08/01/21,HMPRP,procure,100,97.6
08/01/21,TTMTR,procure,40,82.85
08/01/21,SPA,sold,6,615.15
08/01/21,KLPTR,sold,10,341.05
08/01/21,DYNP,sold,15,288.85
08/01/21,I-C,procure,10,204.9
08/01/21,WPR,procure,7,419
08/01/21,TCS,procure,1,3095.8
08/01/21,HMPRP,sold,44,103.65
08/01/21,HMPRP,sold,56,103.7
08/01/21,FRTS,sold,20,178.05
11/01/21,ALKDS,procure,50,23
11/01/21,WPR,sold,7,447.4
11/01/21,HMPRP,procure,10,115.5
11/01/21,TTMTR,sold,40,89.3
12/01/21,SNGHD,procure,300,40.45
12/01/21,ASHPMN,procure,10,118.7
12/01/21,TTPR,sold,40,87
12/01/21,GPE,sold,10,336.35
13/01/21,HRMTC,procure,1,3260
13/01/21,B-EL,sold,100,41.15
13/01/21,HMPRP,sold,10,137.8
13/01/21,SLF,sold,26,97.5
13/01/21,SLF,sold,4,97.5
14/01/21,PWD,procure,15,206.05
14/01/21,B-L,sold,25,138.35
14/01/21,FDRLK,procure,41,74.6
14/01/21,EQTS,procure,40,78.3
14/01/21,ATGL,procure,4,359.35
14/01/21,LLPTB,procure,1,2354.35
15/01/21,TCS,sold,1,3248.45
15/01/21,I-C,procure,50,212
15/01/21,I-C,sold,25,216
15/01/21,SNGHD,procure,25,38.85
15/01/21,HRMTC,procure,1,3214.95
15/01/21,ASHPMN,procure,10,115.55
18/01/21,SNGHD,procure,30,37.25
18/01/21,PWD,procure,15,196.65
18/01/21,LLPTB,procure,2,2253.9
18/01/21,ATGL,procure,4,347
18/01/21,EQTS,procure,20,74.7
18/01/21,FDRLK,procure,15,72.15
18/01/21,HRMTC,procure,1,3141
19/01/21,I-C,procure,25,220.65
21/01/21,I-C,procure,25,215
22/01/21,I-C,procure,25,212
22/01/21,HRMTC,sold,3,3421
27/01/21,SNGHD,procure,65,35.1
27/01/21,SNGHD,procure,50,35.1
27/01/21,ATGL,sold,28,378.35
27/01/21,LLPTB,sold,4,2349.7
28/01/21,MRT,procure,1,7860
28/01/21,PWD,procure,11,189.65
28/01/21,ALKDS,procure,50,21.4
28/01/21,DFBK,procure,2,1353.5
28/01/21,PWD,procure,1,186.7
29/01/21,SHRDCRP,procure,30,288.8
29/01/21,SHRDCRP,procure,20,288.75
29/01/21,EQTS,procure,20,70.5
29/01/21,I-C,procure,5,205.8
01/02/21,SNGHD,sold,115,37.15
01/02/21,I-C,procure,25,203.75
01/02/21,PWD,procure,15,182.8
01/02/21,DFBK,sold,4,1420.95
01/02/21,FDRLK,sold,56,76.9
02/02/21,EQTS,sold,80,77.9
02/02/21,I-C,sold,15,219.4
02/02/21,SNGHD,sold,355,39.05
03/02/21,ALTXT,sold,100,21
03/02/21,DYNP,procure,20,301.7
03/02/21,GDRJND,procure,10,448
03/02/21,PWD,sold,57,196.95
03/02/21,SNGHD,procure,60,41.75
03/02/21,SHRDCRP,sold,9,288.45
03/02/21,SHRDCRP,sold,2,288.85
03/02/21,SHRDCRP,sold,10,288.65
03/02/21,SHRDCRP,sold,12,288.35
03/02/21,SHRDCRP,sold,7,288.4
03/02/21,FDH,procure,1,2711
03/02/21,INY,procure,2,1290.2
04/02/21,SHRDCRP,sold,10,284
04/02/21,SHRDCRP,procure,4,285.4
04/02/21,SHRDCRP,procure,6,285.4
04/02/21,I-C,sold,15,230.1
05/02/21,SNGHD,sold,60,40.2
05/02/21,NLVR,procure,100,31.15
05/02/21,DFCFB,procure,61,49.45
05/02/21,M-M,procure,4,862.1
05/02/21,ADNNT,procure,5,596.6
08/02/21,DYNP,sold,20,335.5
08/02/21,M-M,sold,4,908.4
09/02/21,SBN,procure,8,393.15
10/02/21,BRTA,procure,1,3461.75
10/02/21,I-C,procure,15,225.05
10/02/21,ASHPMN,sold,20,122.25
15/02/21,FDH,sold,1,2850.1
18/02/21,SBN,sold,8,415.85
18/02/21,NGC,procure,28,110.7
19/02/21,DFCFB,sold,61,62.85
22/02/21,I-C,procure,25,211.5
22/02/21,MRT,procure,1,7103.8
22/02/21,I-C,procure,25,207.25
23/02/21,SHRDCRP,sold,9,346.05
23/02/21,SHRDCRP,sold,1,346.1
25/02/21,NPB,procure,200,42.25
25/02/21,NPB,procure,50,42.25
25/02/21,DFCFB,procure,154,64.65
25/02/21,GDRJND,sold,1,443
25/02/21,GDRJND,sold,5,442.9
25/02/21,GDRJND,sold,3,442.95
25/02/21,GDRJND,sold,1,443.05
25/02/21,NGC,procure,32,119.6
25/02/21,ADNNT,procure,5,848.5
26/02/21,ADNNT,sold,3,845.5
26/02/21,ADNNT,sold,2,845.2
01/03/21,NGC,sold,28,116.7
02/03/21,DLB,procure,8,375.3
02/03/21,JKLSHM,procure,8,405
02/03/21,ANDHRP,procure,12,266.4
02/03/21,NPB,procure,10,40.95
02/03/21,NGC,procure,5,113.65
02/03/21,JKLSHM,sold,8,427.95
02/03/21,NLVR,sold,100,32.4
02/03/21,I-C,sold,25,210.6
03/03/21,ADNNT,procure,5,878.4
03/03/21,BRTA,procure,1,3445.1
03/03/21,TM,procure,5,351.35
03/03/21,ADNNT,procure,9,914.45
03/03/21,ADNNT,procure,1,914.2
04/03/21,INY,sold,2,1356.1
04/03/21,MRT,procure,1,7067.75
04/03/21,NGC,procure,5,112.75
08/03/21,NGC,sold,42,120
17/03/21,ADNNT,sold,5,894.25
17/03/21,ADNNT,sold,10,894.25
17/03/21,ADNNT,sold,5,894.25
17/03/21,DLB,sold,8,364
17/03/21,I-C,sold,165,209.95
18/03/21,MRT,sold,3,7213
26/03/21,LIHS,procure,1,267.15
26/03/21,LIHS,procure,87,267.2
26/03/21,LIHS,procure,12,267.2
05/04/21,BJJCN,procure,11,274
05/04/21,GRVSCT,procure,10,134.95
05/04/21,TM,procure,1,306.3
05/04/21,TM,procure,1,306.4
05/04/21,NPB,procure,20,37.85
05/04/21,DFCFB,procure,15,56
05/04/21,KRLFR,procure,10,181.5
05/04/21,KMDHN,procure,10,154.5
05/04/21,ANDHRP,procure,3,220.95
05/04/21,ANDHRP,procure,1,220.95
06/04/21,HTH,procure,1,1036
06/04/21,DFCFB,procure,10,54.5
06/04/21,NPB,procure,15,36.3
06/04/21,TSL,procure,4,870.15
06/04/21,BRTA,sold,4,3684.65
07/04/21,KRLFR,sold,10,197
07/04/21,LIHS,sold,12,269.85
07/04/21,LIHS,sold,13,270.05
07/04/21,LIHS,sold,7,269.65
07/04/21,LIHS,sold,1,269.7
07/04/21,LIHS,sold,8,270.6
07/04/21,LIHS,sold,9,270.25
07/04/21,ANDHRP,procure,2,216
09/04/21,DFCFB,procure,21,56.5
09/04/21,ANDHRP,procure,7,221.35
09/04/21,TM,procure,3,323.65
09/04/21,NPB,procure,25,38.65
12/04/21,DFCFB,procure,35,52.05
12/04/21,DFCFB,procure,5,52
12/04/21,TM,procure,10,287
13/04/21,NPB,procure,25,34.1
13/04/21,GRVSCT,procure,5,124.75
13/04/21,KMDHN,procure,5,144.05
15/04/21,TM,sold,10,298
15/04/21,BJJCN,sold,11,301
16/04/21,LIHS,sold,4,270.05
16/04/21,LIHS,sold,46,270
16/04/21,TSL,sold,4,901.1
22/04/21,TM,procure,15,292.95
26/04/21,DBR,procure,5,561.05
26/04/21,AXB,procure,4,698.55
26/04/21,GLND,procure,1,2673.7
27/04/21,KMDHN,sold,15,158.6
27/04/21,PLD,procure,2,1847.2
27/04/21,PLYCB,procure,3,1537.75
27/04/21,HTH,procure,1,926.3
27/04/21,ANDHRP,procure,1,212.6
27/04/21,ANDHRP,procure,14,212.65
27/04/21,CNFPT,procure,60,51.55
27/04/21,CNFPT,procure,440,53.3
27/04/21,TM,sold,15,299.5
29/04/21,TTPR,procure,30,97.75
29/04/21,NPB,procure,200,35
30/04/21,GRVSCT,sold,15,145.1
30/04/21,NPB,sold,200,35.5
30/04/21,DBR,procure,1,539.35
30/04/21,DBR,procure,4,539.5
30/04/21,NPB,procure,200,35
03/05/21,HNDVR,procure,1,2341.15
03/05/21,NPB,procure,200,34.5
03/05/21,TM,procure,40,286.55
03/05/21,HTH,procure,1,902.5
04/05/21,TM,sold,20,298
04/05/21,NPB,sold,379,35.5
04/05/21,NPB,sold,46,35.5
04/05/21,TTPR,sold,30,101.6
04/05/21,NPB,sold,225,36.55
04/05/21,NPB,procure,250,37.2
04/05/21,NPB,procure,225,37.1
05/05/21,INY,procure,2,1331
05/05/21,TM,procure,20,290.85
05/05/21,PLYCB,procure,2,1441.35
06/05/21,ANDHRP,procure,10,226
06/05/21,HTH,procure,1,903.45
06/05/21,LIAS,procure,30,133.2
06/05/21,DFCFB,procure,110,56
06/05/21,TM,sold,20,298
06/05/21,TM,sold,20,300.5
07/05/21,DFCFB,sold,50,57
07/05/21,DFCFB,sold,13,57
07/05/21,DFCFB,sold,38,57
07/05/21,DFCFB,sold,49,57
07/05/21,LIAS,sold,30,140.2
07/05/21,NPB,procure,225,36
10/05/21,DFCFB,procure,110,56
10/05/21,DFCFB,procure,40,56
10/05/21,NPB,procure,225,35
10/05/21,LDH-A,procure,5,672.45
10/05/21,NPB,sold,225,36
10/05/21,ANDHRP,sold,50,235
11/05/21,NPB,procure,225,35
11/05/21,NPB,procure,225,35
11/05/21,PLYCB,sold,5,1525.9
11/05/21,TM,sold,10,318
12/05/21,NPB,sold,450,36
12/05/21,CNFPT,procure,100,61.5
12/05/21,NPB,sold,225,37
12/05/21,GLND,sold,1,2902
12/05/21,NPB,sold,265,38
12/05/21,BHRTRS,procure,1,12869.5
12/05/21,NPB,procure,165,37
14/05/21,NGC,procure,30,115.85
14/05/21,NPB,sold,10,38.15
14/05/21,NPB,sold,155,38.1
14/05/21,HTH,procure,1,900.9
14/05/21,HTH,procure,1,900.9
14/05/21,CNFPT,procure,100,60
14/05/21,CNFPT,sold,100,61
14/05/21,DFCFB,procure,100,54.5
14/05/21,CNFPT,procure,100,60
14/05/21,NPB,procure,165,37
17/05/21,FNRG,procure,1,3234
17/05/21,CNFPT,sold,100,61.15
17/05/21,RKFRG,procure,5,649
17/05/21,NPB,sold,35,37.4
17/05/21,NPB,sold,435,37.4
17/05/21,DFCFB,sold,100,55.5
17/05/21,CNFPT,sold,100,62.5
18/05/21,TM,procure,20,326.5
18/05/21,CNFPT,procure,100,64.6
18/05/21,CLI,procure,200,149.1
18/05/21,PLD,sold,2,1897.45
18/05/21,AXB,sold,4,722.55
18/05/21,TM,sold,20,332.95
19/05/21,NPB,procure,470,36.9
20/05/21,TM,procure,20,314.9
20/05/21,CNFPT,procure,100,63
20/05/21,NPB,procure,225,36
20/05/21,NPB,sold,30,37
20/05/21,NPB,sold,195,37
20/05/21,CNFPT,sold,100,64
20/05/21,NPB,sold,75,37
20/05/21,FNRG,sold,1,3400.7
20/05/21,CNFPT,sold,100,65.6
20/05/21,CNFPT,sold,100,66.6
20/05/21,NPB,sold,395,37.4
20/05/21,CNFPT,procure,100,65.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
21/05/21,CNFPT,sold,1,66.6
